Material_Name,Material_Type,Strength_MPa,Biodegradability,Recyclability,CO2_kg_per_kg,Cost_per_kg,Material_Safety,Category_Name,Moisture_Sensitivity,Fragility,Typical_Weight_kg,predicted_cost,predicted_co2
Aluminum,Metal,190.7018663180797,0.0,1.0,12.459442741796266,2.6014332960962703,0.5,Cosmetics,0.7,0.8,0.3,2.5693793750525185,12.458675
Aluminum,Metal,190.7018663180797,0.0,1.0,12.459442741796266,2.6014332960962703,0.5,Pharma,1.0,0.9,0.1,2.532853399797683,12.23128
Aluminum,Metal,190.7018663180797,0.0,1.0,12.459442741796266,2.6014332960962703,0.5,E-commerce,0.3,0.5,1.5,2.569379375052519,12.458675
PLA (Bio-plastic),Biopolymer,49.97544306664782,0.95,0.2,0.485883887457184,3.4621898932451027,0.575,Electronics,1.0,0.9,2.0,3.472207950451522,0.49868873
PLA (Bio-plastic),Biopolymer,49.97544306664782,0.95,0.2,0.485883887457184,3.4621898932451027,0.575,Food & Beverage,0.9,0.4,0.5,3.4671038540477013,0.49868873
PLA (Bio-plastic),Biopolymer,49.97544306664782,0.95,0.2,0.485883887457184,3.4621898932451027,0.575,Cosmetics,0.7,0.8,0.3,3.471643165899301,0.49868873
PLA (Bio-plastic),Biopolymer,49.97544306664782,0.95,0.2,0.485883887457184,3.4621898932451027,0.575,Pharma,1.0,0.9,0.1,3.474206715509328,0.49868873
PLA (Bio-plastic),Biopolymer,49.97544306664782,0.95,0.2,0.485883887457184,3.4621898932451027,0.575,E-commerce,0.3,0.5,1.5,3.46504073059671,0.49868873
Mushroom Packaging,Bio-composite,4.837672663947108,1.0,1.0,0.1908056189520059,3.9712348281476646,1.0,Electronics,1.0,0.9,2.0,3.9696404663891776,0.20205694
Mushroom Packaging,Bio-composite,4.837672663947108,1.0,1.0,0.1908056189520059,3.9712348281476646,1.0,Food & Beverage,0.9,0.4,0.5,3.9712679357465936,0.20205694
Mushroom Packaging,Bio-composite,4.837672663947108,1.0,1.0,0.1908056189520059,3.9712348281476646,1.0,Cosmetics,0.7,0.8,0.3,3.9688592442256647,0.20205694
Mushroom Packaging,Bio-composite,4.837672663947108,1.0,1.0,0.1908056189520059,3.9712348281476646,1.0,Pharma,1.0,0.9,0.1,3.965523197153393,0.20205694
Mushroom Packaging,Bio-composite,4.837672663947108,1.0,1.0,0.1908056189520059,3.9712348281476646,1.0,E-commerce,0.3,0.5,1.5,3.970126513405912,0.20205694
Aluminum,Metal,197.7937423047676,0.0,1.0,11.897389044416297,2.4329170349877263,0.5,Electronics,1.0,0.9,2.0,2.440443619345128,11.954938
Aluminum,Metal,197.7937423047676,0.0,1.0,11.897389044416297,2.4329170349877263,0.5,Food & Beverage,0.9,0.4,0.5,2.4410746576339064,11.954938
Aluminum,Metal,197.7937423047676,0.0,1.0,11.897389044416297,2.4329170349877263,0.5,Cosmetics,0.7,0.8,0.3,2.44138988738658,11.960624
Aluminum,Metal,197.7937423047676,0.0,1.0,11.897389044416297,2.4329170349877263,0.5,Pharma,1.0,0.9,0.1,2.4394885928364864,11.954938
Aluminum,Metal,197.7937423047676,0.0,1.0,11.897389044416297,2.4329170349877263,0.5,E-commerce,0.3,0.5,1.5,2.443861477475024,11.960624
Aluminum,Metal,197.7334611856493,0.0,1.0,11.995423458683252,2.4962935199908416,0.5,Electronics,1.0,0.9,2.0,2.48648476782946,12.101039
Aluminum,Metal,197.7334611856493,0.0,1.0,11.995423458683252,2.4962935199908416,0.5,Food & Beverage,0.9,0.4,0.5,2.4950813785934,12.101039
Aluminum,Metal,197.7334611856493,0.0,1.0,11.995423458683252,2.4962935199908416,0.5,Cosmetics,0.7,0.8,0.3,2.493435295779553,12.101039
Aluminum,Metal,197.7334611856493,0.0,1.0,11.995423458683252,2.4962935199908416,0.5,Pharma,1.0,0.9,0.1,2.488300836995524,12.101039
Aluminum,Metal,197.7334611856493,0.0,1.0,11.995423458683252,2.4962935199908416,0.5,E-commerce,0.3,0.5,1.5,2.493894865513413,12.101039
PLA (Bio-plastic),Biopolymer,51.69281606843634,0.95,0.2,0.496595653438581,3.3479241180424446,0.575,Electronics,1.0,0.9,2.0,3.362262211324329,0.4999033
PLA (Bio-plastic),Biopolymer,51.69281606843634,0.95,0.2,0.496595653438581,3.3479241180424446,0.575,Food & Beverage,0.9,0.4,0.5,3.3932525975437478,0.4999033
PLA (Bio-plastic),Biopolymer,51.69281606843634,0.95,0.2,0.496595653438581,3.3479241180424446,0.575,Cosmetics,0.7,0.8,0.3,3.360131808637725,0.4999033
PLA (Bio-plastic),Biopolymer,51.69281606843634,0.95,0.2,0.496595653438581,3.3479241180424446,0.575,Pharma,1.0,0.9,0.1,3.3613060355877966,0.4999033
PLA (Bio-plastic),Biopolymer,51.69281606843634,0.95,0.2,0.496595653438581,3.3479241180424446,0.575,E-commerce,0.3,0.5,1.5,3.431722748457295,0.4999033
Mushroom Packaging,Bio-composite,4.808898319871079,1.0,1.0,0.2052142842758277,4.136007371247396,1.0,Electronics,1.0,0.9,2.0,4.134172166599426,0.20174213
Mushroom Packaging,Bio-composite,4.808898319871079,1.0,1.0,0.2052142842758277,4.136007371247396,1.0,Food & Beverage,0.9,0.4,0.5,4.117655337026415,0.20174213
Mushroom Packaging,Bio-composite,4.808898319871079,1.0,1.0,0.2052142842758277,4.136007371247396,1.0,Cosmetics,0.7,0.8,0.3,4.127535358751924,0.20174213
Mushroom Packaging,Bio-composite,4.808898319871079,1.0,1.0,0.2052142842758277,4.136007371247396,1.0,Pharma,1.0,0.9,0.1,4.131787911849345,0.20174213
Mushroom Packaging,Bio-composite,4.808898319871079,1.0,1.0,0.2052142842758277,4.136007371247396,1.0,E-commerce,0.3,0.5,1.5,4.120186651163118,0.20174213
Recycled PET,Recycled Plastic,54.1061030736339,0.0,1.0,1.2181806661665917,2.152791835284043,0.5,Electronics,1.0,0.9,2.0,2.1511739124465183,1.1996934
Recycled PET,Recycled Plastic,54.1061030736339,0.0,1.0,1.2181806661665917,2.152791835284043,0.5,Food & Beverage,0.9,0.4,0.5,2.1498154442463093,1.1996934
Recycled PET,Recycled Plastic,54.1061030736339,0.0,1.0,1.2181806661665917,2.152791835284043,0.5,Cosmetics,0.7,0.8,0.3,2.153482343002501,1.1996934
Recycled PET,Recycled Plastic,54.1061030736339,0.0,1.0,1.2181806661665917,2.152791835284043,0.5,Pharma,1.0,0.9,0.1,2.154068116402808,1.1996934
Recycled PET,Recycled Plastic,54.1061030736339,0.0,1.0,1.2181806661665917,2.152791835284043,0.5,E-commerce,0.3,0.5,1.5,2.1532780900802835,1.1996934
Mushroom Packaging,Bio-composite,5.163663809586646,1.0,1.0,0.1909890451988593,4.003327125972529,1.0,Electronics,1.0,0.9,2.0,4.010237288545291,0.20205694
Mushroom Packaging,Bio-composite,5.163663809586646,1.0,1.0,0.1909890451988593,4.003327125972529,1.0,Food & Beverage,0.9,0.4,0.5,3.9998357065008703,0.20205694
Mushroom Packaging,Bio-composite,5.163663809586646,1.0,1.0,0.1909890451988593,4.003327125972529,1.0,Cosmetics,0.7,0.8,0.3,3.9957299977988985,0.20205694
Mushroom Packaging,Bio-composite,5.163663809586646,1.0,1.0,0.1909890451988593,4.003327125972529,1.0,Pharma,1.0,0.9,0.1,4.001261852834191,0.20205694
Mushroom Packaging,Bio-composite,5.163663809586646,1.0,1.0,0.1909890451988593,4.003327125972529,1.0,E-commerce,0.3,0.5,1.5,4.004817384288621,0.20205694
Cardboard,Paper,14.45101741478944,1.0,1.0,0.7994837604933722,0.6863015573508051,1.0,Electronics,1.0,0.9,2.0,0.6858796280081068,0.8011514
Cardboard,Paper,14.45101741478944,1.0,1.0,0.7994837604933722,0.6863015573508051,1.0,Food & Beverage,0.9,0.4,0.5,0.6858331082556032,0.8011514
Cardboard,Paper,14.45101741478944,1.0,1.0,0.7994837604933722,0.6863015573508051,1.0,Cosmetics,0.7,0.8,0.3,0.6872753423579298,0.8011514
Cardboard,Paper,14.45101741478944,1.0,1.0,0.7994837604933722,0.6863015573508051,1.0,Pharma,1.0,0.9,0.1,0.687162755379904,0.8011514
Cardboard,Paper,14.45101741478944,1.0,1.0,0.7994837604933722,0.6863015573508051,1.0,E-commerce,0.3,0.5,1.5,0.6869628931879048,0.8011514
Glass,Glass,38.84185995350221,0.0,1.0,0.9737269911980336,0.4863745942208226,0.5,Electronics,1.0,0.9,2.0,0.4872705111017456,0.99967563
Glass,Glass,38.84185995350221,0.0,1.0,0.9737269911980336,0.4863745942208226,0.5,Food & Beverage,0.9,0.4,0.5,0.4864937133640348,0.99967563
Glass,Glass,38.84185995350221,0.0,1.0,0.9737269911980336,0.4863745942208226,0.5,Cosmetics,0.7,0.8,0.3,0.4868124962371393,0.99967563
Glass,Glass,38.84185995350221,0.0,1.0,0.9737269911980336,0.4863745942208226,0.5,Pharma,1.0,0.9,0.1,0.4868602061873614,0.99967563
Glass,Glass,38.84185995350221,0.0,1.0,0.9737269911980336,0.4863745942208226,0.5,E-commerce,0.3,0.5,1.5,0.485905340276802,0.99967563
Virgin PET,Plastic,62.51576419044449,0.0,0.9,2.47061748323486,1.8200806644924608,0.45,Electronics,1.0,0.9,2.0,1.8330303636134704,2.5341315
Virgin PET,Plastic,62.51576419044449,0.0,0.9,2.47061748323486,1.8200806644924608,0.45,Food & Beverage,0.9,0.4,0.5,1.8312215601545327,2.5341315
Virgin PET,Plastic,62.51576419044449,0.0,0.9,2.47061748323486,1.8200806644924608,0.45,Cosmetics,0.7,0.8,0.3,1.822248527861828,2.546345
Virgin PET,Plastic,62.51576419044449,0.0,0.9,2.47061748323486,1.8200806644924608,0.45,Pharma,1.0,0.9,0.1,1.826161148790576,2.5341315
Virgin PET,Plastic,62.51576419044449,0.0,0.9,2.47061748323486,1.8200806644924608,0.45,E-commerce,0.3,0.5,1.5,1.8245848034351275,2.546345
Glass,Glass,39.03918018679373,0.0,1.0,0.9931469647582628,0.488953968521912,0.5,Electronics,1.0,0.9,2.0,0.4889952018173785,0.99967563
Glass,Glass,39.03918018679373,0.0,1.0,0.9931469647582628,0.488953968521912,0.5,Food & Beverage,0.9,0.4,0.5,0.48873753163149,0.99967563
Glass,Glass,39.03918018679373,0.0,1.0,0.9931469647582628,0.488953968521912,0.5,Cosmetics,0.7,0.8,0.3,0.4885968543474653,0.99967563
Glass,Glass,39.03918018679373,0.0,1.0,0.9931469647582628,0.488953968521912,0.5,Pharma,1.0,0.9,0.1,0.4888322921675894,0.99967563
Glass,Glass,39.03918018679373,0.0,1.0,0.9931469647582628,0.488953968521912,0.5,E-commerce,0.3,0.5,1.5,0.4881891097213375,0.99967563
Mushroom Packaging,Bio-composite,4.8734189827103656,1.0,1.0,0.193356143219732,4.1166082104240544,1.0,Electronics,1.0,0.9,2.0,4.128325996813177,0.20174213
Mushroom Packaging,Bio-composite,4.8734189827103656,1.0,1.0,0.193356143219732,4.1166082104240544,1.0,Food & Beverage,0.9,0.4,0.5,4.119626194503161,0.20174213
Mushroom Packaging,Bio-composite,4.8734189827103656,1.0,1.0,0.193356143219732,4.1166082104240544,1.0,Cosmetics,0.7,0.8,0.3,4.121118886851615,0.20174213
Mushroom Packaging,Bio-composite,4.8734189827103656,1.0,1.0,0.193356143219732,4.1166082104240544,1.0,Pharma,1.0,0.9,0.1,4.136830442007184,0.20174213
Mushroom Packaging,Bio-composite,4.8734189827103656,1.0,1.0,0.193356143219732,4.1166082104240544,1.0,E-commerce,0.3,0.5,1.5,4.114514125702142,0.20174213
Recycled PET,Recycled Plastic,56.658999582475424,0.0,1.0,1.184378864843549,1.9952507181772785,0.5,Electronics,1.0,0.9,2.0,2.005655781032084,1.2066125
Recycled PET,Recycled Plastic,56.658999582475424,0.0,1.0,1.184378864843549,1.9952507181772785,0.5,Food & Beverage,0.9,0.4,0.5,2.00377613906143,1.2066125
Recycled PET,Recycled Plastic,56.658999582475424,0.0,1.0,1.184378864843549,1.9952507181772785,0.5,Cosmetics,0.7,0.8,0.3,2.01083305355222,1.2167529
Recycled PET,Recycled Plastic,56.658999582475424,0.0,1.0,1.184378864843549,1.9952507181772785,0.5,Pharma,1.0,0.9,0.1,2.002155353479619,1.2066125
Recycled PET,Recycled Plastic,56.658999582475424,0.0,1.0,1.184378864843549,1.9952507181772785,0.5,E-commerce,0.3,0.5,1.5,2.0123490469293217,1.2167529
Cardboard,Paper,15.699736040355567,1.0,1.0,0.8005557742235407,0.6819330425094863,1.0,Electronics,1.0,0.9,2.0,0.6827021004783096,0.8011514
Cardboard,Paper,15.699736040355567,1.0,1.0,0.8005557742235407,0.6819330425094863,1.0,Food & Beverage,0.9,0.4,0.5,0.6855559660015977,0.8011514
Cardboard,Paper,15.699736040355567,1.0,1.0,0.8005557742235407,0.6819330425094863,1.0,Cosmetics,0.7,0.8,0.3,0.6830709939210524,0.8011514
Cardboard,Paper,15.699736040355567,1.0,1.0,0.8005557742235407,0.6819330425094863,1.0,Pharma,1.0,0.9,0.1,0.6808744679475522,0.8011514
Cardboard,Paper,15.699736040355567,1.0,1.0,0.8005557742235407,0.6819330425094863,1.0,E-commerce,0.3,0.5,1.5,0.6822817530812366,0.8011514
Mushroom Packaging,Bio-composite,5.163985834913073,1.0,1.0,0.1991802294682743,4.040930935639899,1.0,Electronics,1.0,0.9,2.0,4.042287057469384,0.20205694
Mushroom Packaging,Bio-composite,5.163985834913073,1.0,1.0,0.1991802294682743,4.040930935639899,1.0,Food & Beverage,0.9,0.4,0.5,4.035006308606548,0.20205694
Mushroom Packaging,Bio-composite,5.163985834913073,1.0,1.0,0.1991802294682743,4.040930935639899,1.0,Cosmetics,0.7,0.8,0.3,4.031303356420864,0.20205694
Mushroom Packaging,Bio-composite,5.163985834913073,1.0,1.0,0.1991802294682743,4.040930935639899,1.0,Pharma,1.0,0.9,0.1,4.038600674904061,0.20205694
Mushroom Packaging,Bio-composite,5.163985834913073,1.0,1.0,0.1991802294682743,4.040930935639899,1.0,E-commerce,0.3,0.5,1.5,4.040660022188025,0.20205694
Mushroom Packaging,Bio-composite,4.880296960200867,1.0,1.0,0.208577989752301,4.173653539802971,1.0,Electronics,1.0,0.9,2.0,4.155429377771462,0.20174213
Mushroom Packaging,Bio-composite,4.880296960200867,1.0,1.0,0.208577989752301,4.173653539802971,1.0,Food & Beverage,0.9,0.4,0.5,4.138044361823028,0.20174213
Mushroom Packaging,Bio-composite,4.880296960200867,1.0,1.0,0.208577989752301,4.173653539802971,1.0,Cosmetics,0.7,0.8,0.3,4.145870860348843,0.20174213
Mushroom Packaging,Bio-composite,4.880296960200867,1.0,1.0,0.208577989752301,4.173653539802971,1.0,Pharma,1.0,0.9,0.1,4.159709306581705,0.20174213
Mushroom Packaging,Bio-composite,4.880296960200867,1.0,1.0,0.208577989752301,4.173653539802971,1.0,E-commerce,0.3,0.5,1.5,4.135073961186731,0.20174213
Virgin PET,Plastic,62.9169728592868,0.0,0.9,2.5694930751095586,1.725197334269206,0.45,Electronics,1.0,0.9,2.0,1.7340667174787538,2.5615683
Virgin PET,Plastic,62.9169728592868,0.0,0.9,2.5694930751095586,1.725197334269206,0.45,Food & Beverage,0.9,0.4,0.5,1.7348174580911857,2.5620852
Virgin PET,Plastic,62.9169728592868,0.0,0.9,2.5694930751095586,1.725197334269206,0.45,Cosmetics,0.7,0.8,0.3,1.7318178535505055,2.5615683
Virgin PET,Plastic,62.9169728592868,0.0,0.9,2.5694930751095586,1.725197334269206,0.45,Pharma,1.0,0.9,0.1,1.734462016947775,2.5620852
Virgin PET,Plastic,62.9169728592868,0.0,0.9,2.5694930751095586,1.725197334269206,0.45,E-commerce,0.3,0.5,1.5,1.735923639847028,2.5620852
Cardboard,Paper,14.426618245277435,1.0,1.0,0.7920878925980915,0.6763264862227047,1.0,Electronics,1.0,0.9,2.0,0.6817932991369294,0.8011514
Cardboard,Paper,14.426618245277435,1.0,1.0,0.7920878925980915,0.6763264862227047,1.0,Food & Beverage,0.9,0.4,0.5,0.6782693640648771,0.8011514
Cardboard,Paper,14.426618245277435,1.0,1.0,0.7920878925980915,0.6763264862227047,1.0,Cosmetics,0.7,0.8,0.3,0.678346909970264,0.8011514
Cardboard,Paper,14.426618245277435,1.0,1.0,0.7920878925980915,0.6763264862227047,1.0,Pharma,1.0,0.9,0.1,0.6833502082298389,0.8011514
Cardboard,Paper,14.426618245277435,1.0,1.0,0.7920878925980915,0.6763264862227047,1.0,E-commerce,0.3,0.5,1.5,0.6807251989571599,0.8011514
Cardboard,Paper,14.377145709349746,1.0,1.0,0.8184071155929558,0.7118967667638013,1.0,Electronics,1.0,0.9,2.0,0.7123170714106557,0.7998992
Cardboard,Paper,14.377145709349746,1.0,1.0,0.8184071155929558,0.7118967667638013,1.0,Food & Beverage,0.9,0.4,0.5,0.711899493292037,0.7998992
Cardboard,Paper,14.377145709349746,1.0,1.0,0.8184071155929558,0.7118967667638013,1.0,Cosmetics,0.7,0.8,0.3,0.7117919804257746,0.7998992
Cardboard,Paper,14.377145709349746,1.0,1.0,0.8184071155929558,0.7118967667638013,1.0,Pharma,1.0,0.9,0.1,0.7117247209380055,0.8019982
Cardboard,Paper,14.377145709349746,1.0,1.0,0.8184071155929558,0.7118967667638013,1.0,E-commerce,0.3,0.5,1.5,0.7127564293063267,0.7998992
Glass,Glass,40.257188318942895,0.0,1.0,1.0095634596077645,0.5225796338245581,0.5,Electronics,1.0,0.9,2.0,0.5221270946257099,1.0050772
Glass,Glass,40.257188318942895,0.0,1.0,1.0095634596077645,0.5225796338245581,0.5,Food & Beverage,0.9,0.4,0.5,0.5221286497686871,1.0050772
Glass,Glass,40.257188318942895,0.0,1.0,1.0095634596077645,0.5225796338245581,0.5,Cosmetics,0.7,0.8,0.3,0.5225191960775304,1.0050772
Glass,Glass,40.257188318942895,0.0,1.0,1.0095634596077645,0.5225796338245581,0.5,Pharma,1.0,0.9,0.1,0.5224509826156182,1.0050772
Glass,Glass,40.257188318942895,0.0,1.0,1.0095634596077645,0.5225796338245581,0.5,E-commerce,0.3,0.5,1.5,0.5214232565153367,1.0050772
Mushroom Packaging,Bio-composite,5.193001231073487,1.0,1.0,0.2002331277311368,4.09377858340532,1.0,Electronics,1.0,0.9,2.0,4.098476731167557,0.20174213
Mushroom Packaging,Bio-composite,5.193001231073487,1.0,1.0,0.2002331277311368,4.09377858340532,1.0,Food & Beverage,0.9,0.4,0.5,4.096207740782863,0.20174213
Mushroom Packaging,Bio-composite,5.193001231073487,1.0,1.0,0.2002331277311368,4.09377858340532,1.0,Cosmetics,0.7,0.8,0.3,4.091705804836657,0.20174213
Mushroom Packaging,Bio-composite,5.193001231073487,1.0,1.0,0.2002331277311368,4.09377858340532,1.0,Pharma,1.0,0.9,0.1,4.0972781362464925,0.20174213
Mushroom Packaging,Bio-composite,5.193001231073487,1.0,1.0,0.2002331277311368,4.09377858340532,1.0,E-commerce,0.3,0.5,1.5,4.1014680741941625,0.20174213
PLA (Bio-plastic),Biopolymer,51.10311545442519,0.95,0.2,0.4854144317719738,3.496626076953566,0.575,Electronics,1.0,0.9,2.0,3.4981351396640274,0.4969623
PLA (Bio-plastic),Biopolymer,51.10311545442519,0.95,0.2,0.4854144317719738,3.496626076953566,0.575,Food & Beverage,0.9,0.4,0.5,3.499703561416478,0.4969623
PLA (Bio-plastic),Biopolymer,51.10311545442519,0.95,0.2,0.4854144317719738,3.496626076953566,0.575,Cosmetics,0.7,0.8,0.3,3.4997718355898955,0.4969623
PLA (Bio-plastic),Biopolymer,51.10311545442519,0.95,0.2,0.4854144317719738,3.496626076953566,0.575,Pharma,1.0,0.9,0.1,3.497577049336737,0.4969623
PLA (Bio-plastic),Biopolymer,51.10311545442519,0.95,0.2,0.4854144317719738,3.496626076953566,0.575,E-commerce,0.3,0.5,1.5,3.4964542009089667,0.4969623
Virgin PET,Plastic,60.15336346819446,0.0,0.9,2.548260720777276,1.8523165740795875,0.45,Electronics,1.0,0.9,2.0,1.8408227431982096,2.520963
Virgin PET,Plastic,60.15336346819446,0.0,0.9,2.548260720777276,1.8523165740795875,0.45,Food & Beverage,0.9,0.4,0.5,1.840025983358032,2.520963
Virgin PET,Plastic,60.15336346819446,0.0,0.9,2.548260720777276,1.8523165740795875,0.45,Cosmetics,0.7,0.8,0.3,1.837816131146193,2.520963
Virgin PET,Plastic,60.15336346819446,0.0,0.9,2.548260720777276,1.8523165740795875,0.45,Pharma,1.0,0.9,0.1,1.842944547905551,2.520963
Virgin PET,Plastic,60.15336346819446,0.0,0.9,2.548260720777276,1.8523165740795875,0.45,E-commerce,0.3,0.5,1.5,1.829505007325823,2.520963
PLA (Bio-plastic),Biopolymer,49.25886336640033,0.95,0.2,0.5057440232177786,3.5405542494430806,0.575,Electronics,1.0,0.9,2.0,3.544153978419109,0.49868873
PLA (Bio-plastic),Biopolymer,49.25886336640033,0.95,0.2,0.5057440232177786,3.5405542494430806,0.575,Food & Beverage,0.9,0.4,0.5,3.5467587691426177,0.49868873
PLA (Bio-plastic),Biopolymer,49.25886336640033,0.95,0.2,0.5057440232177786,3.5405542494430806,0.575,Cosmetics,0.7,0.8,0.3,3.54356057729533,0.49868873
PLA (Bio-plastic),Biopolymer,49.25886336640033,0.95,0.2,0.5057440232177786,3.5405542494430806,0.575,Pharma,1.0,0.9,0.1,3.545949200764803,0.49868873
PLA (Bio-plastic),Biopolymer,49.25886336640033,0.95,0.2,0.5057440232177786,3.5405542494430806,0.575,E-commerce,0.3,0.5,1.5,3.5429671761715507,0.49868873
Aluminum,Metal,191.75918979271563,0.0,1.0,11.421343056583506,2.6109675076476213,0.5,Electronics,1.0,0.9,2.0,2.546314417261484,11.492841
Aluminum,Metal,191.75918979271563,0.0,1.0,11.421343056583506,2.6109675076476213,0.5,Food & Beverage,0.9,0.4,0.5,2.49639722335736,11.465113
Aluminum,Metal,191.75918979271563,0.0,1.0,11.421343056583506,2.6109675076476213,0.5,Cosmetics,0.7,0.8,0.3,2.5423491232530098,11.519854
Aluminum,Metal,191.75918979271563,0.0,1.0,11.421343056583506,2.6109675076476213,0.5,Pharma,1.0,0.9,0.1,2.4986679453111176,11.465113
Aluminum,Metal,191.75918979271563,0.0,1.0,11.421343056583506,2.6109675076476213,0.5,E-commerce,0.3,0.5,1.5,2.508884444164009,11.465113
Mushroom Packaging,Bio-composite,5.09604147296743,1.0,1.0,0.1953454228798106,3.9234349515347633,1.0,Electronics,1.0,0.9,2.0,3.920579311898321,0.20205694
Mushroom Packaging,Bio-composite,5.09604147296743,1.0,1.0,0.1953454228798106,3.9234349515347633,1.0,Food & Beverage,0.9,0.4,0.5,3.922037984365285,0.20205694
Mushroom Packaging,Bio-composite,5.09604147296743,1.0,1.0,0.1953454228798106,3.9234349515347633,1.0,Cosmetics,0.7,0.8,0.3,3.923235384796272,0.20205694
Mushroom Packaging,Bio-composite,5.09604147296743,1.0,1.0,0.1953454228798106,3.9234349515347633,1.0,Pharma,1.0,0.9,0.1,3.922728566788456,0.20205694
Mushroom Packaging,Bio-composite,5.09604147296743,1.0,1.0,0.1953454228798106,3.9234349515347633,1.0,E-commerce,0.3,0.5,1.5,3.919581478205832,0.20205694
Recycled PET,Recycled Plastic,52.6524057017284,0.0,1.0,1.1601630748724752,2.0674547588209715,0.5,Electronics,1.0,0.9,2.0,2.065933433072622,1.1926935
Recycled PET,Recycled Plastic,52.6524057017284,0.0,1.0,1.1601630748724752,2.0674547588209715,0.5,Food & Beverage,0.9,0.4,0.5,2.0666919062814784,1.1893266
Recycled PET,Recycled Plastic,52.6524057017284,0.0,1.0,1.1601630748724752,2.0674547588209715,0.5,Cosmetics,0.7,0.8,0.3,2.064359539742372,1.1926935
Recycled PET,Recycled Plastic,52.6524057017284,0.0,1.0,1.1601630748724752,2.0674547588209715,0.5,Pharma,1.0,0.9,0.1,2.0637437804277146,1.1968266
Recycled PET,Recycled Plastic,52.6524057017284,0.0,1.0,1.1601630748724752,2.0674547588209715,0.5,E-commerce,0.3,0.5,1.5,2.068706000021576,1.1893266
Mushroom Packaging,Bio-composite,4.824474739606172,1.0,1.0,0.1944273144920176,3.903446215845191,1.0,Electronics,1.0,0.9,2.0,3.919879080867213,0.20205694
Mushroom Packaging,Bio-composite,4.824474739606172,1.0,1.0,0.1944273144920176,3.903446215845191,1.0,Food & Beverage,0.9,0.4,0.5,3.917680325550869,0.20205694
Mushroom Packaging,Bio-composite,4.824474739606172,1.0,1.0,0.1944273144920176,3.903446215845191,1.0,Cosmetics,0.7,0.8,0.3,3.926657192658543,0.20205694
Mushroom Packaging,Bio-composite,4.824474739606172,1.0,1.0,0.1944273144920176,3.903446215845191,1.0,Pharma,1.0,0.9,0.1,3.912901474310409,0.20205694
Mushroom Packaging,Bio-composite,4.824474739606172,1.0,1.0,0.1944273144920176,3.903446215845191,1.0,E-commerce,0.3,0.5,1.5,3.9169026920451073,0.20205694
