material_id,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,moisture_barrier_grade,cost_per_unit,heat_resistance_c,flexibility_score,material_type_Bamboo Fiber,material_type_Bioplastic (PLA),material_type_Mushroom Mycelium,material_type_Recycled Cardboard,derived_material_co2_factor,CO2 Impact Index,Cost Efficiency Index,Material Suitability Score
M00106,-0.7079729499784119,0.512633342275387,1.2968548437164042,-1.0583524548019987,1.1666773186772927,-2.026773448166908,-1.209754759481116,-1.3791678351997927,0.8630964958541685,False,False,True,False,0.1,-0.10583524548019987,1.3648783053568727,1.847104928052565
M00107,-1.278426271486218,1.3655223378341295,0.6084143734139394,-1.3870832522045713,1.0781040394792514,-0.8745429489247771,-1.2010459414408419,-0.9045174694641424,2.0946839613995,False,False,True,False,0.1,-0.13870832522045715,2.0173036313541237,1.6595866285174112
M00108,-0.6547449774720285,0.44793141847437873,0.8460373744538214,-1.1314037431136812,1.2098623005748455,-1.4506581985458427,-1.1662106692797445,-1.4469750303048856,0.24730276308150267,False,False,True,False,0.1,-0.11314037431136813,0.7587684548892186,0.8260884964523396
M00109,-0.8042134255202565,2.3948711255774398,1.2724263108992202,-1.1679293872695227,1.1305429460691367,-0.8745429489247771,-1.17274228280995,-1.413071432752339,0.8630964958541685,False,False,True,False,0.1,-0.11679293872695228,1.231625353143862,1.5341026905665756
M00110,-0.7439959212706109,2.3772251463589837,1.1591667496559102,-1.09487809895784,1.1746092541278639,-1.4506581985458427,-1.0159835580850125,-0.8706138719115959,1.4788902286268342,False,False,True,False,0.1,-0.109487809895784,1.7508778654412358,2.5795318859385867
M00111,-0.923573121443662,0.8714349197173411,0.18646698838984607,-1.09487809895784,1.1384748815197072,-1.4506581985458427,-1.329501007534888,-1.6164930180676178,0.8630964958541685,False,False,True,False,0.1,-0.109487809895784,1.2690243819453946,0.1633879222394522
M00112,-0.6300127882266382,1.9360756658975649,1.2968548437164042,-1.2044550314253641,1.1750499172084508,-0.29842769930371177,-1.1335526016287156,-1.6503966156201644,-0.3684909696911631,False,False,True,False,0.1,-0.12044550314253642,0.1350488437109143,0.44698970393150295
M00113,-1.026265472440826,1.0537767049747273,0.8749074586923109,-1.222717853503285,1.2204382145089399,-0.8745429489247771,-1.1966915324207048,-1.2096498474370605,0.8630964958541685,False,False,True,False,0.1,-0.12227178535032851,1.0335225558340473,1.0152246945077403
M00114,-0.6972198242195465,0.10677582025088152,0.7816348788448828,-1.2044550314253641,1.102781171992138,-1.4506581985458427,-1.314260575964408,-1.8538182009354431,-0.3684909696911631,False,False,True,False,0.1,-0.12044550314253642,0.24854978205369838,-0.29762668912173407
M00115,-1.008522814938698,1.6066840538197051,1.2968548437164042,-1.2957691418149677,1.1662366555967059,-1.4506581985458427,-1.3316782120449566,-1.5147822254099785,-0.3684909696911631,False,False,True,False,0.1,-0.12957691418149678,-0.045335572584904504,0.024027800561025853
M00116,-0.903679838789761,1.6184480399653438,1.2968548437164042,-1.1679293872695227,1.1160010644097569,-0.8745429489247771,-1.3643362796959855,-1.8877217984879895,0.8630964958541685,False,False,True,False,0.1,-0.11679293872695228,1.323752936760393,1.0620001463357558
M00117,-1.0843323515386987,1.9478396520432024,0.9837254685143156,-1.2592434976591262,1.159186046307309,-0.29842769930371177,-1.0791224888770012,-0.9045174694641424,1.4788902286268342,False,False,True,False,0.1,-0.12592434976591263,1.4736803659651367,1.7536664095498329
M00118,-0.9359392160663571,1.3361123724700354,0.18646698838984607,-1.222717853503285,1.2274888237983368,-1.4506581985458427,-1.2358812136019393,-1.3113606400946998,0.8630964958541685,False,False,True,False,0.1,-0.12227178535032851,1.1630384933897506,0.4519662347672055
M00119,-1.5047795687103334,0.600863238367671,0.9726215899610506,-1.3870832522045713,1.2697924795347146,-1.4506581985458427,-1.5972971622733236,-1.7182038107252573,0.8630964958541685,False,False,True,False,0.1,-0.13870832522045715,0.9556140894171588,0.11375310469779074
M00120,-1.1628301695784156,0.8420249543532461,0.9504138328545176,-1.2044550314253641,1.2539286086335728,-0.8745429489247771,-1.1966915324207048,-1.040131859674328,0.24730276308150267,False,False,True,False,0.1,-0.12044550314253642,0.2811641259237919,0.40299004130167504
M00121,-0.9569078112961443,0.22441568170725995,0.5751027377541414,-1.2957691418149677,1.1512541108567385,-1.4506581985458427,-1.1357298061387842,-0.9723246645692353,2.0946839613995,False,False,True,False,0.1,-0.12957691418149678,2.27350595624214,2.200207243169137
M00122,-1.1644431384422456,-0.5167154454679235,0.6461675604950397,-1.2409806755812054,1.1226110106185654,-2.026773448166908,-1.44924725558866,-1.5486858229625249,0.8630964958541685,False,False,True,False,0.1,-0.12409806755812054,1.1479006130005829,0.32764829026753844
M00123,-0.8171171764308951,1.871373742096557,0.31527197960772646,-1.1131409210357608,1.210302963655433,-2.026773448166908,-1.2424128271321448,-1.3452642376472463,0.8630964958541685,False,False,True,False,0.1,-0.11131409210357608,1.2883921465554182,0.7628997678440125
M00124,-0.6574332589117448,1.553746116164335,1.2968548437164042,-0.9487755223344743,1.1759312433696258,-0.8745429489247771,-1.1117805565280299,-1.413071432752339,0.8630964958541685,False,False,True,False,0.1,-0.09487755223344743,1.3174437934704537,1.8146027411258474
M00125,-0.9192718711401158,0.6832111413871356,0.5973104948606713,-1.3140319638928883,1.1080691289591855,-0.8745429489247771,-0.913654946111789,-0.4637707012810384,0.24730276308150267,False,False,True,False,0.1,-0.13140319638928885,0.2416858380531759,0.6954260858411675
M00126,-1.0773428197954362,0.6890931344599543,0.35746671811013514,-1.149666565191602,1.200608375882513,-0.29842769930371177,-1.216286373011322,-1.3452642376472463,0.8630964958541685,False,False,True,False,0.1,-0.11496665651916022,1.0020400490700543,0.2524747421391797
M00127,-0.8181924890067817,2.2889952502666997,1.2346731238181168,-1.0218268106461572,1.2689111533735402,-0.8745429489247771,-1.1662106692797445,-1.3791678351997927,0.8630964958541685,False,False,True,False,0.1,-0.10218268106461573,1.2111146761271314,1.61952131017683
M00128,-1.1230436042706138,0.08912984103242515,0.819388065925983,-1.405346074282492,1.1882698096260695,-2.026773448166908,-1.3229693940046823,-1.2096498474370605,0.8630964958541685,False,False,True,False,0.1,-0.1405346074282492,1.063022285588237,0.8785213168608643
M00129,-0.8601296794663564,1.5596281092371538,0.7683102245809635,-1.2775063197370469,1.2504033039888747,-0.8745429489247771,-1.216286373011322,-1.480878627857432,0.24730276308150267,False,False,True,False,0.1,-0.1277506319737047,0.6034594566264683,0.40891530984622315
M00130,-0.8800229621202572,0.8008510028435141,0.8260503930579426,-1.1861922093474435,1.2257261714759873,-0.29842769930371177,-1.0399328076957668,-1.040131859674328,0.24730276308150267,False,False,True,False,0.1,-0.11861922093474436,0.40721260865701225,0.657453572331101
M00131,-1.0579871934294787,1.2243545040864758,1.2968548437164042,-1.2957691418149677,1.082510670285124,-0.8745429489247771,-1.1879827143804302,-1.1418426523319676,0.8630964958541685,False,False,True,False,0.1,-0.12957691418149678,0.99309201680512,1.302204599226699
M00132,-0.7574373284691925,-0.0049820481326776096,0.5062586907238943,-1.09487809895784,1.1160010644097569,-0.8745429489247771,-1.0442872167159039,-1.0740354572268747,-0.3684909696911631,False,False,True,False,0.1,-0.109487809895784,-0.0816410814444517,-0.1813663021110835
M00133,-0.9665856244791231,1.089068663411641,0.7860764302661881,-1.2775063197370469,1.1851851680619583,-2.026773448166908,-1.2380584181120078,-1.1418426523319676,0.8630964958541685,False,False,True,False,0.1,-0.1277506319737047,1.1345692894870532,1.1251532429778137
M00134,-0.8198054578706114,1.0126027534649946,0.5262456721197731,-1.2592434976591262,1.0494609392410785,-0.8745429489247771,-1.15750185123947,-1.3452642376472463,-0.3684909696911631,False,False,True,False,0.1,-0.12592434976591263,-0.030794576322304534,-0.49423331071339827
M00135,-1.0762675072195498,1.4184602754894997,1.1525044225239505,-1.2775063197370469,1.1331869245526605,-0.8745429489247771,-1.1836283053602932,-1.107939054779421,0.8630964958541685,False,False,True,False,0.1,-0.1277506319737047,0.9704572939949119,1.199692711046257
M00136,-0.8918514004550092,1.1714165664311058,0.7816348788448828,-1.2409806755812054,1.082510670285124,-0.8745429489247771,-1.2511216451724194,-1.5486858229625249,1.4788902286268342,False,False,True,False,0.1,-0.12409806755812054,1.8381604733442445,1.3858668666148375
M00137,-1.0821817263869256,0.8714349197173411,0.9326476271692931,-1.4966601846720955,1.0829513333657113,-0.29842769930371177,-1.2184635775213906,-1.3452642376472463,-0.3684909696911631,False,False,True,False,0.1,-0.14966601846720956,-0.23220911855669812,-0.49439010358865626
M00138,-1.2483175193613951,0.2832356124354494,0.7705310002916147,-1.222717853503285,1.1922357773513543,-0.8745429489247771,-1.2641848722328306,-1.1418426523319676,-0.3684909696911631,False,False,True,False,0.1,-0.12227178535032851,-0.35262361681972765,-0.6577452255197924
M00139,-0.9655103119032367,-0.5167154454679235,0.8327127201899022,-1.3140319638928883,1.142440849244993,-1.4506581985458427,-1.1074261475078928,-0.8706138719115959,0.8630964958541685,False,False,True,False,0.1,-0.13140319638928885,1.0050123314588246,1.275444913468176
M00140,-0.5439877821557154,1.0420127188290897,0.9704008142503964,-1.0583524548019987,1.1547794155014366,-1.4506581985458427,-1.055173239266247,-1.2435534449896068,0.8630964958541685,False,False,True,False,0.1,-0.10583524548019987,1.3742819529647,1.8177562010514106
M00141,-1.5047795687103334,0.7832050236250572,0.45740162508952603,-1.4236088963604128,1.158745383226722,-0.8745429489247771,-1.4666648916692087,-1.4469750303048856,0.24730276308150267,False,False,True,False,0.1,-0.1423608896360413,0.20918808604037786,-0.9840586150225519
M00142,-1.1929389217032385,1.7066779360576267,0.4796093821960559,-1.2775063197370469,1.1477288062120403,-0.8745429489247771,-1.1662106692797445,-0.9045174694641424,0.8630964958541685,False,False,True,False,0.1,-0.1277506319737047,0.8363682434306745,0.4940006726450945
M00143,-1.1246565731344436,0.7773230305522384,1.0481279641232542,-1.1131409210357608,1.1428815123255804,-0.8745429489247771,-1.2685392812529677,-1.3113606400946998,0.8630964958541685,False,False,True,False,0.1,-0.11131409210357608,1.0069792039726926,0.87328555929596
M00144,-0.863355617194016,1.1596525802854676,1.0503487398339084,-1.332294785970809,1.0745787348345526,-0.29842769930371177,-1.164033464769676,-1.4469750303048856,0.8630964958541685,False,False,True,False,0.1,-0.1332294785970809,1.1637743434298284,1.1116006491964687
M00145,-0.8773346806805409,1.1772985595039245,0.7172323832359411,-1.2957691418149677,1.2697924795347146,0.27768755031735365,-1.2881341218435853,-1.9555289935930824,0.8630964958541685,False,False,True,False,0.1,-0.12957691418149678,1.273895937017213,0.5576340396957419
M00146,-0.7327051392238022,-0.40495757708436375,1.0547902912552138,-1.2957691418149677,1.2270481607177492,-0.8745429489247771,-0.9898571039641892,-0.9384210670166888,0.8630964958541685,False,False,True,False,0.1,-0.12957691418149678,1.1202484605945555,1.8605376205085244
M00147,-0.9359392160663571,0.9126088712270731,1.0614526183871735,-1.0766152768799193,1.1054251504756618,-1.4506581985458427,-1.1923371234005673,-1.175746249884514,0.8630964958541685,False,False,True,False,0.1,-0.10766152768799193,1.1194944031883787,1.2823482337883347
M00148,-0.96604796819118,1.4831621992905084,1.1214135625748067,-1.1861922093474435,1.1552200785820241,-0.29842769930371177,-1.2380584181120078,-1.5486858229625249,-0.3684909696911631,False,False,True,False,0.1,-0.11861922093474436,-0.09648051977033534,-0.215961448832465
M00149,-0.9407781226578465,-0.1696778541716074,0.6483883362056939,-1.1861922093474435,1.145966153889691,-2.026773448166908,-1.1400842151589212,-0.8706138719115959,-0.3684909696911631,False,False,True,False,0.1,-0.11861922093474436,-0.16918487719008835,-0.06760316072940137
M00150,-0.8407740531003988,1.6537399984022565,1.2968548437164042,-1.1314037431136812,1.1613893617102458,-2.026773448166908,-1.294665735373791,-1.480878627857432,1.4788902286268342,False,False,True,False,0.1,-0.11314037431136813,1.9327819109002262,2.1825138096804135
M00151,-0.9988450017557192,1.165534573358287,0.6350636819417748,-1.2592434976591262,1.2098623005748455,-1.4506581985458427,-1.055173239266247,-0.6671922865963171,-0.3684909696911631,False,False,True,False,0.1,-0.12592434976591263,-0.3121627321806353,-0.007349688250138681
M00152,-0.7241026386167099,0.7479130651881438,0.772751776002269,-1.0766152768799193,1.228370149959511,-1.4506581985458427,-0.9441358092527492,-0.6671922865963171,0.8630964958541685,False,False,True,False,0.1,-0.10766152768799193,1.083129666490208,1.800618194926953
M00153,-0.5859249726152903,0.20676970248880358,0.7127908318146357,-1.09487809895784,1.144644164647929,-1.4506581985458427,-1.0399328076957668,-1.1418426523319676,0.24730276308150267,False,False,True,False,0.1,-0.109487809895784,0.7013105981619792,0.9404657795730699
M00154,-1.0940101647216773,0.21853368863444117,0.41742766229777156,-1.2775063197370469,1.187829146545482,-0.8745429489247771,-1.3882855293067398,-1.7182038107252573,-0.3684909696911631,False,False,True,False,0.1,-0.1277506319737047,-0.0742156051061007,-1.1534221397360769
M00155,-0.9746504687982722,1.2420004833049327,0.3929991294805874,-1.3140319638928883,1.0750193979151401,-0.29842769930371177,-1.1966915324207048,-1.413071432752339,-0.3684909696911631,False,False,True,False,0.1,-0.13140319638928885,-0.14644990606873054,-0.9347500838343251
M00156,-0.930024996898981,0.3479375362364572,1.1414005439706856,-1.09487809895784,1.1825411895784346,-1.4506581985458427,-1.1901599188904988,-1.175746249884514,0.24730276308150267,False,False,True,False,0.1,-0.109487809895784,0.5074376850730205,0.8350959817344298
M00157,-0.9757257813741588,-0.14614988188033173,0.8815697858242705,-1.2592434976591262,1.2697924795347146,-0.8745429489247771,-1.1117805565280299,-1.0062282621217817,0.8630964958541685,False,False,True,False,0.1,-0.12592434976591263,0.9991512710080396,1.2944838426369967
M00158,-0.746684202710327,0.7596770513337815,1.00149167419954,-1.149666565191602,1.2323361176847967,-0.29842769930371177,-1.0617048527964525,-1.2774570425421534,0.24730276308150267,False,False,True,False,0.1,-0.11496665651916022,0.5623234131676282,0.886976616318645
M00159,-0.9337885909145839,0.9655468088824434,0.9748423656717018,-1.2592434976591262,1.2354207592489073,0.27768755031735365,-1.1814511008502246,-1.5486858229625249,0.8630964958541685,False,False,True,False,0.1,-0.12592434976591263,1.1107590057898094,0.9644720665992221
M00160,-0.9402404663699031,-0.12850390266187484,1.0459071884126032,-1.3688204301266504,1.1120350966844712,-0.8745429489247771,-1.4013487563671514,-1.9555289935930824,-0.3684909696911631,False,False,True,False,0.1,-0.13688204301266504,0.09261732030608516,-0.5083278115471609
M00161,-0.9251860903074917,1.1420066010670114,1.0614526183871735,-1.2592434976591262,1.2398273900547798,-1.4506581985458427,-1.2641848722328306,-1.413071432752339,0.8630964958541685,False,False,True,False,0.1,-0.12592434976591263,1.2020952777795073,1.2910421129275427
M00162,-1.2950936164124593,1.153770587212649,0.8371542716112107,-1.4236088963604128,1.1882698096260695,-0.29842769930371177,-1.1749194873200186,-0.9384210670166888,0.8630964958541685,False,False,True,False,0.1,-0.1423608896360413,0.7429223667617277,0.677192654205901
M00163,-0.9063681202294774,1.1714165664311058,1.2968548437164042,-1.2409806755812054,1.2182348991060037,-1.4506581985458427,-1.116134965548167,-0.9723246645692353,0.24730276308150267,False,False,True,False,0.1,-0.12409806755812054,0.4570696084001922,1.2175646339820079
M00164,-1.0036839083472087,2.0301875550626676,1.0259202070167244,-1.222717853503285,1.182981852659022,-0.8745429489247771,-1.220640782031459,-1.3113606400946998,0.24730276308150267,False,False,True,False,0.1,-0.12227178535032851,0.4642596367657531,0.48038893334991967
M00165,-1.0386315670635209,0.31264557779954394,0.3974406809018928,-1.2775063197370469,1.1433221754061673,-0.8745429489247771,-1.3861083247966712,-1.7860110058303502,0.24730276308150267,False,False,True,False,0.1,-0.1277506319737047,0.594779520814653,-0.5613495637974532
M00166,-1.1165917288152947,1.8890197213150135,1.0503487398339084,-1.3140319638928883,1.1195263690544548,-1.4506581985458427,-1.3643362796959855,-1.480878627857432,0.8630964958541685,False,False,True,False,0.1,-0.13140319638928885,1.1108410467348593,0.814648995339785
M00167,-1.026803128728769,0.7420310721153246,0.6483883362056939,-1.2409806755812054,1.2697924795347146,-0.8745429489247771,-1.1966915324207048,-1.2096498474370605,0.8630964958541685,False,False,True,False,0.1,-0.12409806755812054,1.0329848995461042,0.8388108066788035
